municipios,year_data,partido,votos
Mayagüez,1940,Unificación_Puertorriqueña_Tripartita,5088
Moca,1940,Unificación_Puertorriqueña_Tripartita,1271
Morovis,1940,Unificación_Puertorriqueña_Tripartita,242
Naguabo,1940,Unificación_Puertorriqueña_Tripartita,461
Naranjito,1940,Unificación_Puertorriqueña_Tripartita,923
Orocovis,1940,Unificación_Puertorriqueña_Tripartita,182
Patillas,1940,Unificación_Puertorriqueña_Tripartita,712
Peñuelas,1940,Unificación_Puertorriqueña_Tripartita,713
Ponce,1940,Unificación_Puertorriqueña_Tripartita,2239
Quebradillas,1940,Unificación_Puertorriqueña_Tripartita,1779
Rincón,1940,Unificación_Puertorriqueña_Tripartita,1183
Río Grande,1940,Unificación_Puertorriqueña_Tripartita,566
Río Piedras,1940,Unificación_Puertorriqueña_Tripartita,4836
Sabana Grande,1940,Unificación_Puertorriqueña_Tripartita,1151
Salinas,1940,Unificación_Puertorriqueña_Tripartita,985
San Germán,1940,Unificación_Puertorriqueña_Tripartita,2405
San Juan,1940,Unificación_Puertorriqueña_Tripartita,18411
San Lorenzo,1940,Unificación_Puertorriqueña_Tripartita,3529
San Sebastián,1940,Unificación_Puertorriqueña_Tripartita,1382
Santa Isabel,1940,Unificación_Puertorriqueña_Tripartita,1714
Toa Alta,1940,Unificación_Puertorriqueña_Tripartita,945
Toa Baja,1940,Unificación_Puertorriqueña_Tripartita,439
Trujillo Alto,1940,Unificación_Puertorriqueña_Tripartita,1254
Utuado,1940,Unificación_Puertorriqueña_Tripartita,4175
Vega Alta,1940,Unificación_Puertorriqueña_Tripartita,396
Vega Baja,1940,Unificación_Puertorriqueña_Tripartita,758
Vieques,1940,Unificación_Puertorriqueña_Tripartita,1519
Villalba,1940,Unificación_Puertorriqueña_Tripartita,39
Yabucoa,1940,Unificación_Puertorriqueña_Tripartita,326
Yauco,1940,Unificación_Puertorriqueña_Tripartita,876
Adjuntas,1940,Partido_Agrícola_Purode _Puerto_Rico,9
Aguada,1940,Partido_Agrícola_Purode _Puerto_Rico,15
Aguadilla,1940,Partido_Agrícola_Purode _Puerto_Rico,35
Aguas Buenas,1940,Partido_Agrícola_Purode _Puerto_Rico,4
Aibonito,1940,Partido_Agrícola_Purode _Puerto_Rico,16
Añasco,1940,Partido_Agrícola_Purode _Puerto_Rico,24
Arecibo,1940,Partido_Agrícola_Purode _Puerto_Rico,32
Arroyo,1940,Partido_Agrícola_Purode _Puerto_Rico,7
Barceloneta,1940,Partido_Agrícola_Purode _Puerto_Rico,12
Barranquitas,1940,Partido_Agrícola_Purode _Puerto_Rico,10
Bayamón,1940,Partido_Agrícola_Purode _Puerto_Rico,11
Cabo Rojo,1940,Partido_Agrícola_Purode _Puerto_Rico,34
Caguas,1940,Partido_Agrícola_Purode _Puerto_Rico,30
Camuy,1940,Partido_Agrícola_Purode _Puerto_Rico,10
Carolina,1940,Partido_Agrícola_Purode _Puerto_Rico,12
Cataño,1940,Partido_Agrícola_Purode _Puerto_Rico,9
Cayey,1940,Partido_Agrícola_Purode _Puerto_Rico,20
Ceiba,1940,Partido_Agrícola_Purode _Puerto_Rico,5
Ciales,1940,Partido_Agrícola_Purode _Puerto_Rico,7
Cidra,1940,Partido_Agrícola_Purode _Puerto_Rico,9
Coamo,1940,Partido_Agrícola_Purode _Puerto_Rico,26
Comerío,1940,Partido_Agrícola_Purode _Puerto_Rico,12
Corozal,1940,Partido_Agrícola_Purode _Puerto_Rico,4
Culebra,1940,Partido_Agrícola_Purode _Puerto_Rico,3
Dorado,1940,Partido_Agrícola_Purode _Puerto_Rico,6
Fajardo,1940,Partido_Agrícola_Purode _Puerto_Rico,9
Guánica,1940,Partido_Agrícola_Purode _Puerto_Rico,16
Guayama,1940,Partido_Agrícola_Purode _Puerto_Rico,18
Guayanilla,1940,Partido_Agrícola_Purode _Puerto_Rico,9
Guaynabo,1940,Partido_Agrícola_Purode _Puerto_Rico,5
Gurabo,1940,Partido_Agrícola_Purode _Puerto_Rico,6
Hatillo,1940,Partido_Agrícola_Purode _Puerto_Rico,5
Hormigueros,1940,Partido_Agrícola_Purode _Puerto_Rico,18
Humacao,1940,Partido_Agrícola_Purode _Puerto_Rico,29
Isabela,1940,Partido_Agrícola_Purode _Puerto_Rico,18
Jayuya,1940,Partido_Agrícola_Purode _Puerto_Rico,7
Juana Díaz,1940,Partido_Agrícola_Purode _Puerto_Rico,6
Juncos,1940,Partido_Agrícola_Purode _Puerto_Rico,7
Lajas,1940,Partido_Agrícola_Purode _Puerto_Rico,28
Lares,1940,Partido_Agrícola_Purode _Puerto_Rico,12
Las Marías,1940,Partido_Agrícola_Purode _Puerto_Rico,8
Las Piedras,1940,Partido_Agrícola_Purode _Puerto_Rico,4
Loíza,1940,Partido_Agrícola_Purode _Puerto_Rico,15
Luquillo,1940,Partido_Agrícola_Purode _Puerto_Rico,8
Manatí,1940,Partido_Agrícola_Purode _Puerto_Rico,11
Maricao,1940,Partido_Agrícola_Purode _Puerto_Rico,4
Maunabo,1940,Partido_Agrícola_Purode _Puerto_Rico,9
Mayagüez,1940,Partido_Agrícola_Purode _Puerto_Rico,77
Moca,1940,Partido_Agrícola_Purode _Puerto_Rico,21
Morovis,1940,Partido_Agrícola_Purode _Puerto_Rico,5
Naguabo,1940,Partido_Agrícola_Purode _Puerto_Rico,8
Naranjito,1940,Partido_Agrícola_Purode _Puerto_Rico,8
Orocovis,1940,Partido_Agrícola_Purode _Puerto_Rico,14
Patillas,1940,Partido_Agrícola_Purode _Puerto_Rico,15
Peñuelas,1940,Partido_Agrícola_Purode _Puerto_Rico,15
Ponce,1940,Partido_Agrícola_Purode _Puerto_Rico,61
Quebradillas,1940,Partido_Agrícola_Purode _Puerto_Rico,12
Rincón,1940,Partido_Agrícola_Purode _Puerto_Rico,6
Río Grande,1940,Partido_Agrícola_Purode _Puerto_Rico,8
Río Piedras,1940,Partido_Agrícola_Purode _Puerto_Rico,27
Sabana Grande,1940,Partido_Agrícola_Purode _Puerto_Rico,15
Salinas,1940,Partido_Agrícola_Purode _Puerto_Rico,13
San Germán,1940,Partido_Agrícola_Purode _Puerto_Rico,49
San Juan,1940,Partido_Agrícola_Purode _Puerto_Rico,141
San Lorenzo,1940,Partido_Agrícola_Purode _Puerto_Rico,17
San Sebastián,1940,Partido_Agrícola_Purode _Puerto_Rico,17
Santa Isabel,1940,Partido_Agrícola_Purode _Puerto_Rico,4
Toa Alta,1940,Partido_Agrícola_Purode _Puerto_Rico,6
Toa Baja,1940,Partido_Agrícola_Purode _Puerto_Rico,10
Trujillo Alto,1940,Partido_Agrícola_Purode _Puerto_Rico,5
Utuado,1940,Partido_Agrícola_Purode _Puerto_Rico,16
Vega Alta,1940,Partido_Agrícola_Purode _Puerto_Rico,7
Vega Baja,1940,Partido_Agrícola_Purode _Puerto_Rico,18
Vieques,1940,Partido_Agrícola_Purode _Puerto_Rico,4
Villalba,1940,Partido_Agrícola_Purode _Puerto_Rico,18
Yabucoa,1940,Partido_Agrícola_Purode _Puerto_Rico,20
Yauco,1940,Partido_Agrícola_Purode _Puerto_Rico,21
Adjuntas,1944,Partido_Unión_Republicana_Progresista,1671
Aguada,1944,Partido_Unión_Republicana_Progresista,498
Aguadilla,1944,Partido_Unión_Republicana_Progresista,3800
Aguas Buenas,1944,Partido_Unión_Republicana_Progresista,1507
Aibonito,1944,Partido_Unión_Republicana_Progresista,989
Añasco,1944,Partido_Unión_Republicana_Progresista,422
Arecibo,1944,Partido_Unión_Republicana_Progresista,657
Arroyo,1944,Partido_Unión_Republicana_Progresista,181
Barceloneta,1944,Partido_Unión_Republicana_Progresista,665
Barranquitas,1944,Partido_Unión_Republicana_Progresista,100
Bayamón,1944,Partido_Unión_Republicana_Progresista,3678
Cabo Rojo,1944,Partido_Unión_Republicana_Progresista,980
Caguas,1944,Partido_Unión_Republicana_Progresista,1776
Camuy,1944,Partido_Unión_Republicana_Progresista,1665
Carolina,1944,Partido_Unión_Republicana_Progresista,622
Cataño,1944,Partido_Unión_Republicana_Progresista,1330
Cayey,1944,Partido_Unión_Republicana_Progresista,2045
Ceiba,1944,Partido_Unión_Republicana_Progresista,75
Ciales,1944,Partido_Unión_Republicana_Progresista,1469
Cidra,1944,Partido_Unión_Republicana_Progresista,636
Coamo,1944,Partido_Unión_Republicana_Progresista,1857
Comerío,1944,Partido_Unión_Republicana_Progresista,183
Corozal,1944,Partido_Unión_Republicana_Progresista,1987
Culebra,1944,Partido_Unión_Republicana_Progresista,66
Dorado,1944,Partido_Unión_Republicana_Progresista,942
Fajardo,1944,Partido_Unión_Republicana_Progresista,297
Guánica,1944,Partido_Unión_Republicana_Progresista,850
Guayama,1944,Partido_Unión_Republicana_Progresista,746
Guayanilla,1944,Partido_Unión_Republicana_Progresista,702
Guaynabo,1944,Partido_Unión_Republicana_Progresista,1707
Gurabo,1944,Partido_Unión_Republicana_Progresista,458
Hatillo,1944,Partido_Unión_Republicana_Progresista,627
Hormigueros,1944,Partido_Unión_Republicana_Progresista,111
Humacao,1944,Partido_Unión_Republicana_Progresista,617
Isabela,1944,Partido_Unión_Republicana_Progresista,3102
Jayuya,1944,Partido_Unión_Republicana_Progresista,243
Juana Díaz,1944,Partido_Unión_Republicana_Progresista,1729
Juncos,1944,Partido_Unión_Republicana_Progresista,329
Lajas,1944,Partido_Unión_Republicana_Progresista,585
Lares,1944,Partido_Unión_Republicana_Progresista,1370
Las Marías,1944,Partido_Unión_Republicana_Progresista,155
Las Piedras,1944,Partido_Unión_Republicana_Progresista,372
Loíza,1944,Partido_Unión_Republicana_Progresista,282
Luquillo,1944,Partido_Unión_Republicana_Progresista,76
Manatí,1944,Partido_Unión_Republicana_Progresista,2196
Maricao,1944,Partido_Unión_Republicana_Progresista,194
Maunabo,1944,Partido_Unión_Republicana_Progresista,152
Mayagüez,1944,Partido_Unión_Republicana_Progresista,6347
Moca,1944,Partido_Unión_Republicana_Progresista,721
Morovis,1944,Partido_Unión_Republicana_Progresista,2603
Naguabo,1944,Partido_Unión_Republicana_Progresista,449
Naranjito,1944,Partido_Unión_Republicana_Progresista,764
Orocovis,1944,Partido_Unión_Republicana_Progresista,1928
Patillas,1944,Partido_Unión_Republicana_Progresista,200
Peñuelas,1944,Partido_Unión_Republicana_Progresista,2170
Ponce,1944,Partido_Unión_Republicana_Progresista,6e3
Quebradillas,1944,Partido_Unión_Republicana_Progresista,981
Rincón,1944,Partido_Unión_Republicana_Progresista,164
Río Grande,1944,Partido_Unión_Republicana_Progresista,431
Río Piedras,1944,Partido_Unión_Republicana_Progresista,4639
Sabana Grande,1944,Partido_Unión_Republicana_Progresista,1018
Salinas,1944,Partido_Unión_Republicana_Progresista,696
San Germán,1944,Partido_Unión_Republicana_Progresista,1820
San Juan,1944,Partido_Unión_Republicana_Progresista,14281
San Lorenzo,1944,Partido_Unión_Republicana_Progresista,940
San Sebastián,1944,Partido_Unión_Republicana_Progresista,700
Santa Isabel,1944,Partido_Unión_Republicana_Progresista,436
Toa Alta,1944,Partido_Unión_Republicana_Progresista,1055
Toa Baja,1944,Partido_Unión_Republicana_Progresista,989
Trujillo Alto,1944,Partido_Unión_Republicana_Progresista,902
Utuado,1944,Partido_Unión_Republicana_Progresista,782
Vega Alta,1944,Partido_Unión_Republicana_Progresista,259
Vega Baja,1944,Partido_Unión_Republicana_Progresista,387
Vieques,1944,Partido_Unión_Republicana_Progresista,236
Villalba,1944,Partido_Unión_Republicana_Progresista,596
Yabucoa,1944,Partido_Unión_Republicana_Progresista,280
Yauco,1944,Partido_Unión_Republicana_Progresista,2304
Adjuntas,1944,Partido_Auténtico,8
Aguada,1944,Partido_Auténtico,2
Aguadilla,1944,Partido_Auténtico,0
Aguas Buenas,1944,Partido_Auténtico,4
Aibonito,1944,Partido_Auténtico,2
Añasco,1944,Partido_Auténtico,0
Arecibo,1944,Partido_Auténtico,1
Arroyo,1944,Partido_Auténtico,1
Barceloneta,1944,Partido_Auténtico,0
Barranquitas,1944,Partido_Auténtico,3
Bayamón,1944,Partido_Auténtico,1
Cabo Rojo,1944,Partido_Auténtico,0
Caguas,1944,Partido_Auténtico,4
Camuy,1944,Partido_Auténtico,0
Carolina,1944,Partido_Auténtico,1
Cataño,1944,Partido_Auténtico,1
Cayey,1944,Partido_Auténtico,2
Ceiba,1944,Partido_Auténtico,0
Ciales,1944,Partido_Auténtico,0
Cidra,1944,Partido_Auténtico,6
Coamo,1944,Partido_Auténtico,3
Comerío,1944,Partido_Auténtico,3
Corozal,1944,Partido_Auténtico,6
Culebra,1944,Partido_Auténtico,0
Dorado,1944,Partido_Auténtico,0
Fajardo,1944,Partido_Auténtico,1
Guánica,1944,Partido_Auténtico,0
Guayama,1944,Partido_Auténtico,7
Guayanilla,1944,Partido_Auténtico,1
Guaynabo,1944,Partido_Auténtico,1
Gurabo,1944,Partido_Auténtico,3
Hatillo,1944,Partido_Auténtico,3
Hormigueros,1944,Partido_Auténtico,0
Humacao,1944,Partido_Auténtico,5
Isabela,1944,Partido_Auténtico,0
Jayuya,1944,Partido_Auténtico,1
Juana Díaz,1944,Partido_Auténtico,5
Juncos,1944,Partido_Auténtico,1
Lajas,1944,Partido_Auténtico,1
Lares,1944,Partido_Auténtico,0
Las Marías,1944,Partido_Auténtico,2
Las Piedras,1944,Partido_Auténtico,2
Loíza,1944,Partido_Auténtico,1
Luquillo,1944,Partido_Auténtico,0
Manatí,1944,Partido_Auténtico,1
Maricao,1944,Partido_Auténtico,2
Maunabo,1944,Partido_Auténtico,5
Mayagüez,1944,Partido_Auténtico,3
Moca,1944,Partido_Auténtico,1
Morovis,1944,Partido_Auténtico,0
Naguabo,1944,Partido_Auténtico,1
Naranjito,1944,Partido_Auténtico,1
Orocovis,1944,Partido_Auténtico,3
Patillas,1944,Partido_Auténtico,2
Peñuelas,1944,Partido_Auténtico,1
Ponce,1944,Partido_Auténtico,10
Quebradillas,1944,Partido_Auténtico,3
Rincón,1944,Partido_Auténtico,3
Río Grande,1944,Partido_Auténtico,3
Río Piedras,1944,Partido_Auténtico,0
Sabana Grande,1944,Partido_Auténtico,0
Salinas,1944,Partido_Auténtico,0
San Germán,1944,Partido_Auténtico,8
San Juan,1944,Partido_Auténtico,2
San Lorenzo,1944,Partido_Auténtico,0
San Sebastián,1944,Partido_Auténtico,2
Santa Isabel,1944,Partido_Auténtico,2
Toa Alta,1944,Partido_Auténtico,3
Toa Baja,1944,Partido_Auténtico,6
Trujillo Alto,1944,Partido_Auténtico,3
Utuado,1944,Partido_Auténtico,0
Vega Alta,1944,Partido_Auténtico,0
Vega Baja,1944,Partido_Auténtico,4
Vieques,1944,Partido_Auténtico,0
Villalba,1944,Partido_Auténtico,2
Yabucoa,1944,Partido_Auténtico,0
Yauco,1944,Partido_Auténtico,6
Adjuntas,1944,Partido_Proletario,0
Aguada,1944,Partido_Proletario,0
Aguadilla,1944,Partido_Proletario,0
Aguas Buenas,1944,Partido_Proletario,0
Aibonito,1944,Partido_Proletario,0
Añasco,1944,Partido_Proletario,0
Arecibo,1944,Partido_Proletario,0
Arroyo,1944,Partido_Proletario,0
Barceloneta,1944,Partido_Proletario,0
Barranquitas,1944,Partido_Proletario,0
Bayamón,1944,Partido_Proletario,1
Cabo Rojo,1944,Partido_Proletario,0
Caguas,1944,Partido_Proletario,1
Camuy,1944,Partido_Proletario,1
Carolina,1944,Partido_Proletario,0
Cataño,1944,Partido_Proletario,0
Cayey,1944,Partido_Proletario,0
Ceiba,1944,Partido_Proletario,0
Ciales,1944,Partido_Proletario,0
Cidra,1944,Partido_Proletario,0
Coamo,1944,Partido_Proletario,1
Comerío,1944,Partido_Proletario,0
Corozal,1944,Partido_Proletario,1
Culebra,1944,Partido_Proletario,0
Dorado,1944,Partido_Proletario,0
Fajardo,1944,Partido_Proletario,0
Guánica,1944,Partido_Proletario,0
Guayama,1944,Partido_Proletario,0
Guayanilla,1944,Partido_Proletario,0
Guaynabo,1944,Partido_Proletario,0
Gurabo,1944,Partido_Proletario,0
Hatillo,1944,Partido_Proletario,0
Hormigueros,1944,Partido_Proletario,0
Humacao,1944,Partido_Proletario,0
Isabela,1944,Partido_Proletario,0
Jayuya,1944,Partido_Proletario,0
Juana Díaz,1944,Partido_Proletario,0
Juncos,1944,Partido_Proletario,2
Lajas,1944,Partido_Proletario,0
Lares,1944,Partido_Proletario,0
Las Marías,1944,Partido_Proletario,0
Las Piedras,1944,Partido_Proletario,0
Loíza,1944,Partido_Proletario,0
Luquillo,1944,Partido_Proletario,0
Manatí,1944,Partido_Proletario,0
Maricao,1944,Partido_Proletario,0
Maunabo,1944,Partido_Proletario,1
Mayagüez,1944,Partido_Proletario,0
Moca,1944,Partido_Proletario,1
Morovis,1944,Partido_Proletario,0
Naguabo,1944,Partido_Proletario,0
Naranjito,1944,Partido_Proletario,0
Orocovis,1944,Partido_Proletario,1
Patillas,1944,Partido_Proletario,3
Peñuelas,1944,Partido_Proletario,0
Ponce,1944,Partido_Proletario,0
Quebradillas,1944,Partido_Proletario,0
Rincón,1944,Partido_Proletario,1
Río Grande,1944,Partido_Proletario,0
Río Piedras,1944,Partido_Proletario,3
Sabana Grande,1944,Partido_Proletario,0
Salinas,1944,Partido_Proletario,0
San Germán,1944,Partido_Proletario,0
San Juan,1944,Partido_Proletario,0
San Lorenzo,1944,Partido_Proletario,1
San Sebastián,1944,Partido_Proletario,3
Santa Isabel,1944,Partido_Proletario,0
Toa Alta,1944,Partido_Proletario,0
Toa Baja,1944,Partido_Proletario,0
Trujillo Alto,1944,Partido_Proletario,0
Utuado,1944,Partido_Proletario,0
Vega Alta,1944,Partido_Proletario,0
Vega Baja,1944,Partido_Proletario,1
Vieques,1944,Partido_Proletario,0
Villalba,1944,Partido_Proletario,1
Yabucoa,1944,Partido_Proletario,0
Yauco,1944,Partido_Proletario,0
Adjuntas,1980,Partido_Nuevo_Progresista,4962
Aguada,1980,Partido_Nuevo_Progresista,7638
Aguadilla,1980,Partido_Nuevo_Progresista,13001
Aguas Buenas,1980,Partido_Nuevo_Progresista,5339
Aibonito,1980,Partido_Nuevo_Progresista,4029
Añasco,1980,Partido_Nuevo_Progresista,5713
Arecibo,1980,Partido_Nuevo_Progresista,22780
Arroyo,1980,Partido_Nuevo_Progresista,4186
Barceloneta,1980,Partido_Nuevo_Progresista,5277
Barranquitas,1980,Partido_Nuevo_Progresista,5635
Bayamón,1980,Partido_Nuevo_Progresista,50187
Cabo Rojo,1980,Partido_Nuevo_Progresista,7165
Caguas,1980,Partido_Nuevo_Progresista,27267
Camuy,1980,Partido_Nuevo_Progresista,6583
Canóvanas,1980,Partido_Nuevo_Progresista,6110
Carolina,1980,Partido_Nuevo_Progresista,36632
Cataño,1980,Partido_Nuevo_Progresista,6720
Cayey,1980,Partido_Nuevo_Progresista,8656
Ceiba,1980,Partido_Nuevo_Progresista,2791
Ciales,1980,Partido_Nuevo_Progresista,4641
Cidra,1980,Partido_Nuevo_Progresista,7023
Coamo,1980,Partido_Nuevo_Progresista,7942
Comerío,1980,Partido_Nuevo_Progresista,4411
Corozal,1980,Partido_Nuevo_Progresista,7633
Culebra,1980,Partido_Nuevo_Progresista,240
Dorado,1980,Partido_Nuevo_Progresista,4919
Fajardo,1980,Partido_Nuevo_Progresista,7496
Florida,1980,Partido_Nuevo_Progresista,1947
Guánica,1980,Partido_Nuevo_Progresista,4222
Guayama,1980,Partido_Nuevo_Progresista,8417
Guayanilla,1980,Partido_Nuevo_Progresista,4419
Guaynabo,1980,Partido_Nuevo_Progresista,21216
Gurabo,1980,Partido_Nuevo_Progresista,5676
Hatillo,1980,Partido_Nuevo_Progresista,6862
Hormigueros,1980,Partido_Nuevo_Progresista,3103
Humacao,1980,Partido_Nuevo_Progresista,9765
Isabela,1980,Partido_Nuevo_Progresista,8294
Jayuya,1980,Partido_Nuevo_Progresista,3858
Juana Díaz,1980,Partido_Nuevo_Progresista,9254
Juncos,1980,Partido_Nuevo_Progresista,7038
Lajas,1980,Partido_Nuevo_Progresista,4565
Lares,1980,Partido_Nuevo_Progresista,6296
Las Marías,1980,Partido_Nuevo_Progresista,1780
Las Piedras,1980,Partido_Nuevo_Progresista,6556
Loíza,1980,Partido_Nuevo_Progresista,5310
Luquillo,1980,Partido_Nuevo_Progresista,3802
Manatí,1980,Partido_Nuevo_Progresista,10020
Maricao,1980,Partido_Nuevo_Progresista,1606
Maunabo,1980,Partido_Nuevo_Progresista,2944
Mayagüez,1980,Partido_Nuevo_Progresista,20998
Moca,1980,Partido_Nuevo_Progresista,7330
Morovis,1980,Partido_Nuevo_Progresista,5280
Naguabo,1980,Partido_Nuevo_Progresista,5341
Naranjito,1980,Partido_Nuevo_Progresista,4853
Orocovis,1980,Partido_Nuevo_Progresista,5592
Patillas,1980,Partido_Nuevo_Progresista,4646
Peñuelas,1980,Partido_Nuevo_Progresista,4017
Ponce,1980,Partido_Nuevo_Progresista,41585
Quebradillas,1980,Partido_Nuevo_Progresista,4696
Rincón,1980,Partido_Nuevo_Progresista,2610
Río Grande,1980,Partido_Nuevo_Progresista,7796
Sabana Grande,1980,Partido_Nuevo_Progresista,3648
Salinas,1980,Partido_Nuevo_Progresista,4943
San Germán,1980,Partido_Nuevo_Progresista,7516
San Juan,1980,Partido_Nuevo_Progresista,114883
San Lorenzo,1980,Partido_Nuevo_Progresista,8719
San Sebastián,1980,Partido_Nuevo_Progresista,7868
Santa Isabel,1980,Partido_Nuevo_Progresista,4033
Toa Alta,1980,Partido_Nuevo_Progresista,6380
Toa Baja,1980,Partido_Nuevo_Progresista,16155
Trujillo Alto,1980,Partido_Nuevo_Progresista,10308
Utuado,1980,Partido_Nuevo_Progresista,8987
Vega Alta,1980,Partido_Nuevo_Progresista,6420
Vega Baja,1980,Partido_Nuevo_Progresista,10722
Vieques,1980,Partido_Nuevo_Progresista,1749
Villalba,1980,Partido_Nuevo_Progresista,4931
Yabucoa,1980,Partido_Nuevo_Progresista,8191
Yauco,1980,Partido_Nuevo_Progresista,8457
Adjuntas,1984,Partido_Nuevo_Progresista,4919
Aguada,1984,Partido_Nuevo_Progresista,8414
Aguadilla,1984,Partido_Nuevo_Progresista,13365
Aguas Buenas,1984,Partido_Nuevo_Progresista,6006
Aibonito,1984,Partido_Nuevo_Progresista,4200
Añasco,1984,Partido_Nuevo_Progresista,5966
Arecibo,1984,Partido_Nuevo_Progresista,23772
Arroyo,1984,Partido_Nuevo_Progresista,4586
Barceloneta,1984,Partido_Nuevo_Progresista,5449
Barranquitas,1984,Partido_Nuevo_Progresista,6100
Bayamón,1984,Partido_Nuevo_Progresista,51197
Cabo Rojo,1984,Partido_Nuevo_Progresista,7268
Caguas,1984,Partido_Nuevo_Progresista,27901
Camuy,1984,Partido_Nuevo_Progresista,6969
Canóvanas,1984,Partido_Nuevo_Progresista,6669
Carolina,1984,Partido_Nuevo_Progresista,37358
Cataño,1984,Partido_Nuevo_Progresista,6940
Cayey,1984,Partido_Nuevo_Progresista,8430
Ceiba,1984,Partido_Nuevo_Progresista,2791
Ciales,1984,Partido_Nuevo_Progresista,4948
Cidra,1984,Partido_Nuevo_Progresista,7533
Coamo,1984,Partido_Nuevo_Progresista,8154
Comerío,1984,Partido_Nuevo_Progresista,4645
Corozal,1984,Partido_Nuevo_Progresista,8623
Culebra,1984,Partido_Nuevo_Progresista,263
Dorado,1984,Partido_Nuevo_Progresista,5349
Fajardo,1984,Partido_Nuevo_Progresista,7374
Florida,1984,Partido_Nuevo_Progresista,2043
Guánica,1984,Partido_Nuevo_Progresista,4107
Guayama,1984,Partido_Nuevo_Progresista,8160
Guayanilla,1984,Partido_Nuevo_Progresista,4593
Guaynabo,1984,Partido_Nuevo_Progresista,21390
Gurabo,1984,Partido_Nuevo_Progresista,6177
Hatillo,1984,Partido_Nuevo_Progresista,7320
Hormigueros,1984,Partido_Nuevo_Progresista,3090
Humacao,1984,Partido_Nuevo_Progresista,9985
Isabela,1984,Partido_Nuevo_Progresista,8742
Jayuya,1984,Partido_Nuevo_Progresista,3993
Juana Díaz,1984,Partido_Nuevo_Progresista,9938
Juncos,1984,Partido_Nuevo_Progresista,7397
Lajas,1984,Partido_Nuevo_Progresista,4426
Lares,1984,Partido_Nuevo_Progresista,6684
Las Marías,1984,Partido_Nuevo_Progresista,1897
Las Piedras,1984,Partido_Nuevo_Progresista,6554
Loíza,1984,Partido_Nuevo_Progresista,6386
Luquillo,1984,Partido_Nuevo_Progresista,3998
Manatí,1984,Partido_Nuevo_Progresista,11004
Maricao,1984,Partido_Nuevo_Progresista,1515
Maunabo,1984,Partido_Nuevo_Progresista,3030
Mayagüez,1984,Partido_Nuevo_Progresista,20586
Moca,1984,Partido_Nuevo_Progresista,8001
Morovis,1984,Partido_Nuevo_Progresista,5454
Naguabo,1984,Partido_Nuevo_Progresista,5071
Naranjito,1984,Partido_Nuevo_Progresista,5321
Orocovis,1984,Partido_Nuevo_Progresista,6087
Patillas,1984,Partido_Nuevo_Progresista,4492
Peñuelas,1984,Partido_Nuevo_Progresista,4140
Ponce,1984,Partido_Nuevo_Progresista,37817
Quebradillas,1984,Partido_Nuevo_Progresista,4762
Rincón,1984,Partido_Nuevo_Progresista,2548
Río Grande,1984,Partido_Nuevo_Progresista,8684
Sabana Grande,1984,Partido_Nuevo_Progresista,3796
Salinas,1984,Partido_Nuevo_Progresista,4678
San Germán,1984,Partido_Nuevo_Progresista,7450
San Juan,1984,Partido_Nuevo_Progresista,102540
San Lorenzo,1984,Partido_Nuevo_Progresista,9394
San Sebastián,1984,Partido_Nuevo_Progresista,7874
Santa Isabel,1984,Partido_Nuevo_Progresista,4275
Toa Alta,1984,Partido_Nuevo_Progresista,7544
Toa Baja,1984,Partido_Nuevo_Progresista,17083
Trujillo Alto,1984,Partido_Nuevo_Progresista,11282
Utuado,1984,Partido_Nuevo_Progresista,9223
Vega Alta,1984,Partido_Nuevo_Progresista,7012
Vega Baja,1984,Partido_Nuevo_Progresista,11756
Vieques,1984,Partido_Nuevo_Progresista,2162
Villalba,1984,Partido_Nuevo_Progresista,5733
Yabucoa,1984,Partido_Nuevo_Progresista,8152
Yauco,1984,Partido_Nuevo_Progresista,9074
Registro Federal,1984,Partido_Nuevo_Progresista,342
Adjuntas,1988,Partido_Nuevo_Progresista,5466
Aguada,1988,Partido_Nuevo_Progresista,9401
Aguadilla,1988,Partido_Nuevo_Progresista,14642
Aguas Buenas,1988,Partido_Nuevo_Progresista,6602
Aibonito,1988,Partido_Nuevo_Progresista,4691
Añasco,1988,Partido_Nuevo_Progresista,6813
Arecibo,1988,Partido_Nuevo_Progresista,25126
Arroyo,1988,Partido_Nuevo_Progresista,4499
Barceloneta,1988,Partido_Nuevo_Progresista,5774
Barranquitas,1988,Partido_Nuevo_Progresista,6512
Bayamón,1988,Partido_Nuevo_Progresista,56047
Cabo Rojo,1988,Partido_Nuevo_Progresista,7601
Caguas,1988,Partido_Nuevo_Progresista,29463
Camuy,1988,Partido_Nuevo_Progresista,7836
Canóvanas,1988,Partido_Nuevo_Progresista,7176
Carolina,1988,Partido_Nuevo_Progresista,40787
Cataño,1988,Partido_Nuevo_Progresista,7660
Cayey,1988,Partido_Nuevo_Progresista,9034
Ceiba,1988,Partido_Nuevo_Progresista,3062
Ciales,1988,Partido_Nuevo_Progresista,5108
Cidra,1988,Partido_Nuevo_Progresista,8493
Coamo,1988,Partido_Nuevo_Progresista,8244
Comerío,1988,Partido_Nuevo_Progresista,5136
Corozal,1988,Partido_Nuevo_Progresista,9383
Culebra,1988,Partido_Nuevo_Progresista,262
Dorado,1988,Partido_Nuevo_Progresista,6319
Fajardo,1988,Partido_Nuevo_Progresista,8605
Florida,1988,Partido_Nuevo_Progresista,2246
Guánica,1988,Partido_Nuevo_Progresista,4170
