municipios,year_data,partido,votos
San Germán,1964,Partido_Independentista_Puertorriqueño,219
San Juan,1964,Partido_Independentista_Puertorriqueño,6196
San Lorenzo,1964,Partido_Independentista_Puertorriqueño,128
San Sebastián,1964,Partido_Independentista_Puertorriqueño,721
Santa Isabel,1964,Partido_Independentista_Puertorriqueño,143
Toa Alta,1964,Partido_Independentista_Puertorriqueño,84
Toa Baja,1964,Partido_Independentista_Puertorriqueño,118
Trujillo Alto,1964,Partido_Independentista_Puertorriqueño,283
Utuado,1964,Partido_Independentista_Puertorriqueño,395
Vega Alta,1964,Partido_Independentista_Puertorriqueño,227
Vega Baja,1964,Partido_Independentista_Puertorriqueño,319
Vieques,1964,Partido_Independentista_Puertorriqueño,129
Villalba,1964,Partido_Independentista_Puertorriqueño,48
Yabucoa,1964,Partido_Independentista_Puertorriqueño,128
Yauco,1964,Partido_Independentista_Puertorriqueño,261
Adjuntas,1968,Partido_Independentista_Puertorriqueño,113
Aguada,1968,Partido_Independentista_Puertorriqueño,222
Aguadilla,1968,Partido_Independentista_Puertorriqueño,303
Aguas Buenas,1968,Partido_Independentista_Puertorriqueño,311
Aibonito,1968,Partido_Independentista_Puertorriqueño,221
Añasco,1968,Partido_Independentista_Puertorriqueño,117
Arecibo,1968,Partido_Independentista_Puertorriqueño,758
Arroyo,1968,Partido_Independentista_Puertorriqueño,184
Barceloneta,1968,Partido_Independentista_Puertorriqueño,134
Barranquitas,1968,Partido_Independentista_Puertorriqueño,368
Bayamón,1968,Partido_Independentista_Puertorriqueño,2332
Cabo Rojo,1968,Partido_Independentista_Puertorriqueño,606
Caguas,1968,Partido_Independentista_Puertorriqueño,1164
Camuy,1968,Partido_Independentista_Puertorriqueño,168
Carolina,1968,Partido_Independentista_Puertorriqueño,834
Cataño,1968,Partido_Independentista_Puertorriqueño,294
Cayey,1968,Partido_Independentista_Puertorriqueño,280
Ceiba,1968,Partido_Independentista_Puertorriqueño,46
Ciales,1968,Partido_Independentista_Puertorriqueño,151
Cidra,1968,Partido_Independentista_Puertorriqueño,310
Coamo,1968,Partido_Independentista_Puertorriqueño,123
Comerío,1968,Partido_Independentista_Puertorriqueño,163
Corozal,1968,Partido_Independentista_Puertorriqueño,159
Culebra,1968,Partido_Independentista_Puertorriqueño,14
Dorado,1968,Partido_Independentista_Puertorriqueño,145
Fajardo,1968,Partido_Independentista_Puertorriqueño,178
Guánica,1968,Partido_Independentista_Puertorriqueño,155
Guayama,1968,Partido_Independentista_Puertorriqueño,247
Guayanilla,1968,Partido_Independentista_Puertorriqueño,340
Guaynabo,1968,Partido_Independentista_Puertorriqueño,906
Gurabo,1968,Partido_Independentista_Puertorriqueño,112
Hatillo,1968,Partido_Independentista_Puertorriqueño,226
Hormigueros,1968,Partido_Independentista_Puertorriqueño,71
Humacao,1968,Partido_Independentista_Puertorriqueño,332
Isabela,1968,Partido_Independentista_Puertorriqueño,306
Jayuya,1968,Partido_Independentista_Puertorriqueño,182
Juana Díaz,1968,Partido_Independentista_Puertorriqueño,115
Juncos,1968,Partido_Independentista_Puertorriqueño,195
Lajas,1968,Partido_Independentista_Puertorriqueño,134
Lares,1968,Partido_Independentista_Puertorriqueño,386
Las Marías,1968,Partido_Independentista_Puertorriqueño,40
Las Piedras,1968,Partido_Independentista_Puertorriqueño,72
Loíza,1968,Partido_Independentista_Puertorriqueño,394
Luquillo,1968,Partido_Independentista_Puertorriqueño,95
Manatí,1968,Partido_Independentista_Puertorriqueño,359
Maricao,1968,Partido_Independentista_Puertorriqueño,39
Maunabo,1968,Partido_Independentista_Puertorriqueño,70
Mayagüez,1968,Partido_Independentista_Puertorriqueño,958
Moca,1968,Partido_Independentista_Puertorriqueño,90
Morovis,1968,Partido_Independentista_Puertorriqueño,80
Naguabo,1968,Partido_Independentista_Puertorriqueño,99
Naranjito,1968,Partido_Independentista_Puertorriqueño,122
Orocovis,1968,Partido_Independentista_Puertorriqueño,95
Patillas,1968,Partido_Independentista_Puertorriqueño,110
Peñuelas,1968,Partido_Independentista_Puertorriqueño,292
Ponce,1968,Partido_Independentista_Puertorriqueño,1740
Quebradillas,1968,Partido_Independentista_Puertorriqueño,241
Rincón,1968,Partido_Independentista_Puertorriqueño,62
Río Grande,1968,Partido_Independentista_Puertorriqueño,176
Sabana Grande,1968,Partido_Independentista_Puertorriqueño,98
Salinas,1968,Partido_Independentista_Puertorriqueño,177
San Germán,1968,Partido_Independentista_Puertorriqueño,357
San Juan,1968,Partido_Independentista_Puertorriqueño,9310
San Lorenzo,1968,Partido_Independentista_Puertorriqueño,233
San Sebastián,1968,Partido_Independentista_Puertorriqueño,852
Santa Isabel,1968,Partido_Independentista_Puertorriqueño,152
Toa Alta,1968,Partido_Independentista_Puertorriqueño,137
Toa Baja,1968,Partido_Independentista_Puertorriqueño,285
Trujillo Alto,1968,Partido_Independentista_Puertorriqueño,369
Utuado,1968,Partido_Independentista_Puertorriqueño,382
Vega Alta,1968,Partido_Independentista_Puertorriqueño,248
Vega Baja,1968,Partido_Independentista_Puertorriqueño,415
Vieques,1968,Partido_Independentista_Puertorriqueño,80
Villalba,1968,Partido_Independentista_Puertorriqueño,51
Yabucoa,1968,Partido_Independentista_Puertorriqueño,127
Yauco,1968,Partido_Independentista_Puertorriqueño,354
Adjuntas,1972,Partido_Independentista_Puertorriqueño,311
Aguada,1972,Partido_Independentista_Puertorriqueño,644
Aguadilla,1972,Partido_Independentista_Puertorriqueño,967
Aguas Buenas,1972,Partido_Independentista_Puertorriqueño,654
Aibonito,1972,Partido_Independentista_Puertorriqueño,575
Añasco,1972,Partido_Independentista_Puertorriqueño,234
Arecibo,1972,Partido_Independentista_Puertorriqueño,1816
Arroyo,1972,Partido_Independentista_Puertorriqueño,714
Barceloneta,1972,Partido_Independentista_Puertorriqueño,370
Barranquitas,1972,Partido_Independentista_Puertorriqueño,771
Bayamón,1972,Partido_Independentista_Puertorriqueño,4344
Cabo Rojo,1972,Partido_Independentista_Puertorriqueño,1189
Caguas,1972,Partido_Independentista_Puertorriqueño,2517
Camuy,1972,Partido_Independentista_Puertorriqueño,436
Canóvanas,1972,Partido_Independentista_Puertorriqueño,1214
Carolina,1972,Partido_Independentista_Puertorriqueño,2299
Cataño,1972,Partido_Independentista_Puertorriqueño,693
Cayey,1972,Partido_Independentista_Puertorriqueño,1199
Ceiba,1972,Partido_Independentista_Puertorriqueño,155
Ciales,1972,Partido_Independentista_Puertorriqueño,277
Cidra,1972,Partido_Independentista_Puertorriqueño,620
Coamo,1972,Partido_Independentista_Puertorriqueño,364
Comerío,1972,Partido_Independentista_Puertorriqueño,495
Corozal,1972,Partido_Independentista_Puertorriqueño,445
Culebra,1972,Partido_Independentista_Puertorriqueño,38
Dorado,1972,Partido_Independentista_Puertorriqueño,411
Fajardo,1972,Partido_Independentista_Puertorriqueño,500
Florida,1972,Partido_Independentista_Puertorriqueño,189
Guánica,1972,Partido_Independentista_Puertorriqueño,452
Guayama,1972,Partido_Independentista_Puertorriqueño,1033
Guayanilla,1972,Partido_Independentista_Puertorriqueño,639
Guaynabo,1972,Partido_Independentista_Puertorriqueño,1515
Gurabo,1972,Partido_Independentista_Puertorriqueño,574
Hatillo,1972,Partido_Independentista_Puertorriqueño,523
Hormigueros,1972,Partido_Independentista_Puertorriqueño,297
Humacao,1972,Partido_Independentista_Puertorriqueño,693
Isabela,1972,Partido_Independentista_Puertorriqueño,1116
Jayuya,1972,Partido_Independentista_Puertorriqueño,352
Juana Díaz,1972,Partido_Independentista_Puertorriqueño,414
Juncos,1972,Partido_Independentista_Puertorriqueño,548
Lajas,1972,Partido_Independentista_Puertorriqueño,344
Lares,1972,Partido_Independentista_Puertorriqueño,838
Las Marías,1972,Partido_Independentista_Puertorriqueño,174
Las Piedras,1972,Partido_Independentista_Puertorriqueño,188
Loíza,1972,Partido_Independentista_Puertorriqueño,278
Luquillo,1972,Partido_Independentista_Puertorriqueño,223
Manatí,1972,Partido_Independentista_Puertorriqueño,891
Maricao,1972,Partido_Independentista_Puertorriqueño,90
Maunabo,1972,Partido_Independentista_Puertorriqueño,524
Mayagüez,1972,Partido_Independentista_Puertorriqueño,2099
Moca,1972,Partido_Independentista_Puertorriqueño,422
Morovis,1972,Partido_Independentista_Puertorriqueño,337
Naguabo,1972,Partido_Independentista_Puertorriqueño,191
Naranjito,1972,Partido_Independentista_Puertorriqueño,391
Orocovis,1972,Partido_Independentista_Puertorriqueño,315
Patillas,1972,Partido_Independentista_Puertorriqueño,422
Peñuelas,1972,Partido_Independentista_Puertorriqueño,558
Ponce,1972,Partido_Independentista_Puertorriqueño,3057
Quebradillas,1972,Partido_Independentista_Puertorriqueño,426
Rincón,1972,Partido_Independentista_Puertorriqueño,228
Río Grande,1972,Partido_Independentista_Puertorriqueño,529
Sabana Grande,1972,Partido_Independentista_Puertorriqueño,287
Salinas,1972,Partido_Independentista_Puertorriqueño,461
San Germán,1972,Partido_Independentista_Puertorriqueño,554
San Juan,1972,Partido_Independentista_Puertorriqueño,13554
San Lorenzo,1972,Partido_Independentista_Puertorriqueño,380
San Sebastián,1972,Partido_Independentista_Puertorriqueño,1633
Santa Isabel,1972,Partido_Independentista_Puertorriqueño,441
Toa Alta,1972,Partido_Independentista_Puertorriqueño,436
Toa Baja,1972,Partido_Independentista_Puertorriqueño,1368
Trujillo Alto,1972,Partido_Independentista_Puertorriqueño,863
Utuado,1972,Partido_Independentista_Puertorriqueño,879
Vega Alta,1972,Partido_Independentista_Puertorriqueño,628
Vega Baja,1972,Partido_Independentista_Puertorriqueño,1132
Vieques,1972,Partido_Independentista_Puertorriqueño,169
Villalba,1972,Partido_Independentista_Puertorriqueño,218
Yabucoa,1972,Partido_Independentista_Puertorriqueño,734
Yauco,1972,Partido_Independentista_Puertorriqueño,795
Adjuntas,1976,Partido_Independentista_Puertorriqueño,289
Aguada,1976,Partido_Independentista_Puertorriqueño,560
Aguadilla,1976,Partido_Independentista_Puertorriqueño,1019
Aguas Buenas,1976,Partido_Independentista_Puertorriqueño,705
Aibonito,1976,Partido_Independentista_Puertorriqueño,564
Añasco,1976,Partido_Independentista_Puertorriqueño,249
Arecibo,1976,Partido_Independentista_Puertorriqueño,1900
Arroyo,1976,Partido_Independentista_Puertorriqueño,566
Barceloneta,1976,Partido_Independentista_Puertorriqueño,278
Barranquitas,1976,Partido_Independentista_Puertorriqueño,665
Bayamón,1976,Partido_Independentista_Puertorriqueño,6607
Cabo Rojo,1976,Partido_Independentista_Puertorriqueño,1775
Caguas,1976,Partido_Independentista_Puertorriqueño,3318
Camuy,1976,Partido_Independentista_Puertorriqueño,330
Canóvanas,1976,Partido_Independentista_Puertorriqueño,803
Carolina,1976,Partido_Independentista_Puertorriqueño,4880
Cataño,1976,Partido_Independentista_Puertorriqueño,712
Cayey,1976,Partido_Independentista_Puertorriqueño,990
Ceiba,1976,Partido_Independentista_Puertorriqueño,155
Ciales,1976,Partido_Independentista_Puertorriqueño,156
Cidra,1976,Partido_Independentista_Puertorriqueño,782
Coamo,1976,Partido_Independentista_Puertorriqueño,505
Comerío,1976,Partido_Independentista_Puertorriqueño,465
Corozal,1976,Partido_Independentista_Puertorriqueño,498
Culebra,1976,Partido_Independentista_Puertorriqueño,63
Dorado,1976,Partido_Independentista_Puertorriqueño,649
Fajardo,1976,Partido_Independentista_Puertorriqueño,733
Florida,1976,Partido_Independentista_Puertorriqueño,174
Guánica,1976,Partido_Independentista_Puertorriqueño,479
Guayama,1976,Partido_Independentista_Puertorriqueño,983
Guayanilla,1976,Partido_Independentista_Puertorriqueño,791
Guaynabo,1976,Partido_Independentista_Puertorriqueño,2192
Gurabo,1976,Partido_Independentista_Puertorriqueño,332
Hatillo,1976,Partido_Independentista_Puertorriqueño,385
Hormigueros,1976,Partido_Independentista_Puertorriqueño,392
Humacao,1976,Partido_Independentista_Puertorriqueño,928
Isabela,1976,Partido_Independentista_Puertorriqueño,817
Jayuya,1976,Partido_Independentista_Puertorriqueño,396
Juana Díaz,1976,Partido_Independentista_Puertorriqueño,569
Juncos,1976,Partido_Independentista_Puertorriqueño,452
Lajas,1976,Partido_Independentista_Puertorriqueño,404
Lares,1976,Partido_Independentista_Puertorriqueño,671
Las Marías,1976,Partido_Independentista_Puertorriqueño,176
Las Piedras,1976,Partido_Independentista_Puertorriqueño,285
Loíza,1976,Partido_Independentista_Puertorriqueño,271
Luquillo,1976,Partido_Independentista_Puertorriqueño,193
Manatí,1976,Partido_Independentista_Puertorriqueño,728
Maricao,1976,Partido_Independentista_Puertorriqueño,90
Maunabo,1976,Partido_Independentista_Puertorriqueño,396
Mayagüez,1976,Partido_Independentista_Puertorriqueño,2846
Moca,1976,Partido_Independentista_Puertorriqueño,385
Morovis,1976,Partido_Independentista_Puertorriqueño,215
Naguabo,1976,Partido_Independentista_Puertorriqueño,217
Naranjito,1976,Partido_Independentista_Puertorriqueño,499
Orocovis,1976,Partido_Independentista_Puertorriqueño,264
Patillas,1976,Partido_Independentista_Puertorriqueño,536
Peñuelas,1976,Partido_Independentista_Puertorriqueño,601
Ponce,1976,Partido_Independentista_Puertorriqueño,4951
Quebradillas,1976,Partido_Independentista_Puertorriqueño,433
Rincón,1976,Partido_Independentista_Puertorriqueño,207
Río Grande,1976,Partido_Independentista_Puertorriqueño,730
Sabana Grande,1976,Partido_Independentista_Puertorriqueño,383
Salinas,1976,Partido_Independentista_Puertorriqueño,462
San Germán,1976,Partido_Independentista_Puertorriqueño,831
San Juan,1976,Partido_Independentista_Puertorriqueño,16472
San Lorenzo,1976,Partido_Independentista_Puertorriqueño,405
San Sebastián,1976,Partido_Independentista_Puertorriqueño,1253
Santa Isabel,1976,Partido_Independentista_Puertorriqueño,352
Toa Alta,1976,Partido_Independentista_Puertorriqueño,569
Toa Baja,1976,Partido_Independentista_Puertorriqueño,2198
Trujillo Alto,1976,Partido_Independentista_Puertorriqueño,1668
Utuado,1976,Partido_Independentista_Puertorriqueño,669
Vega Alta,1976,Partido_Independentista_Puertorriqueño,610
Vega Baja,1976,Partido_Independentista_Puertorriqueño,1069
Vieques,1976,Partido_Independentista_Puertorriqueño,183
Villalba,1976,Partido_Independentista_Puertorriqueño,161
Yabucoa,1976,Partido_Independentista_Puertorriqueño,489
Yauco,1976,Partido_Independentista_Puertorriqueño,1059
Adjuntas,1980,Partido_Independentista_Puertorriqueño,273
Aguada,1980,Partido_Independentista_Puertorriqueño,651
Aguadilla,1980,Partido_Independentista_Puertorriqueño,1035
Aguas Buenas,1980,Partido_Independentista_Puertorriqueño,723
Aibonito,1980,Partido_Independentista_Puertorriqueño,536
Añasco,1980,Partido_Independentista_Puertorriqueño,282
Arecibo,1980,Partido_Independentista_Puertorriqueño,1977
Arroyo,1980,Partido_Independentista_Puertorriqueño,643
Barceloneta,1980,Partido_Independentista_Puertorriqueño,328
Barranquitas,1980,Partido_Independentista_Puertorriqueño,625
Bayamón,1980,Partido_Independentista_Puertorriqueño,7103
Cabo Rojo,1980,Partido_Independentista_Puertorriqueño,1759
Caguas,1980,Partido_Independentista_Puertorriqueño,3662
Camuy,1980,Partido_Independentista_Puertorriqueño,376
Canóvanas,1980,Partido_Independentista_Puertorriqueño,785
Carolina,1980,Partido_Independentista_Puertorriqueño,5331
Cataño,1980,Partido_Independentista_Puertorriqueño,758
Cayey,1980,Partido_Independentista_Puertorriqueño,985
Ceiba,1980,Partido_Independentista_Puertorriqueño,207
Ciales,1980,Partido_Independentista_Puertorriqueño,277
Cidra,1980,Partido_Independentista_Puertorriqueño,824
Coamo,1980,Partido_Independentista_Puertorriqueño,465
Comerío,1980,Partido_Independentista_Puertorriqueño,450
Corozal,1980,Partido_Independentista_Puertorriqueño,633
Culebra,1980,Partido_Independentista_Puertorriqueño,80
Dorado,1980,Partido_Independentista_Puertorriqueño,710
Fajardo,1980,Partido_Independentista_Puertorriqueño,771
Florida,1980,Partido_Independentista_Puertorriqueño,195
Guánica,1980,Partido_Independentista_Puertorriqueño,507
Guayama,1980,Partido_Independentista_Puertorriqueño,960
Guayanilla,1980,Partido_Independentista_Puertorriqueño,788
Guaynabo,1980,Partido_Independentista_Puertorriqueño,2468
Gurabo,1980,Partido_Independentista_Puertorriqueño,374
Hatillo,1980,Partido_Independentista_Puertorriqueño,416
Hormigueros,1980,Partido_Independentista_Puertorriqueño,416
Humacao,1980,Partido_Independentista_Puertorriqueño,985
Isabela,1980,Partido_Independentista_Puertorriqueño,755
Jayuya,1980,Partido_Independentista_Puertorriqueño,378
Juana Díaz,1980,Partido_Independentista_Puertorriqueño,745
Juncos,1980,Partido_Independentista_Puertorriqueño,571
Lajas,1980,Partido_Independentista_Puertorriqueño,372
Lares,1980,Partido_Independentista_Puertorriqueño,732
Las Marías,1980,Partido_Independentista_Puertorriqueño,179
Las Piedras,1980,Partido_Independentista_Puertorriqueño,328
Loíza,1980,Partido_Independentista_Puertorriqueño,312
Luquillo,1980,Partido_Independentista_Puertorriqueño,267
Manatí,1980,Partido_Independentista_Puertorriqueño,803
Maricao,1980,Partido_Independentista_Puertorriqueño,77
Maunabo,1980,Partido_Independentista_Puertorriqueño,442
Mayagüez,1980,Partido_Independentista_Puertorriqueño,2573
Moca,1980,Partido_Independentista_Puertorriqueño,391
Morovis,1980,Partido_Independentista_Puertorriqueño,237
Naguabo,1980,Partido_Independentista_Puertorriqueño,238
Naranjito,1980,Partido_Independentista_Puertorriqueño,534
Orocovis,1980,Partido_Independentista_Puertorriqueño,238
Patillas,1980,Partido_Independentista_Puertorriqueño,553
Peñuelas,1980,Partido_Independentista_Puertorriqueño,637
Ponce,1980,Partido_Independentista_Puertorriqueño,5924
Quebradillas,1980,Partido_Independentista_Puertorriqueño,449
Rincón,1980,Partido_Independentista_Puertorriqueño,189
Río Grande,1980,Partido_Independentista_Puertorriqueño,812
Sabana Grande,1980,Partido_Independentista_Puertorriqueño,365
Salinas,1980,Partido_Independentista_Puertorriqueño,460
San Germán,1980,Partido_Independentista_Puertorriqueño,798
San Juan,1980,Partido_Independentista_Puertorriqueño,16043
San Lorenzo,1980,Partido_Independentista_Puertorriqueño,470
San Sebastián,1980,Partido_Independentista_Puertorriqueño,1232
Santa Isabel,1980,Partido_Independentista_Puertorriqueño,377
Toa Alta,1980,Partido_Independentista_Puertorriqueño,659
Toa Baja,1980,Partido_Independentista_Puertorriqueño,2377
Trujillo Alto,1980,Partido_Independentista_Puertorriqueño,1786
Utuado,1980,Partido_Independentista_Puertorriqueño,648
Vega Alta,1980,Partido_Independentista_Puertorriqueño,664
Vega Baja,1980,Partido_Independentista_Puertorriqueño,1097
Vieques,1980,Partido_Independentista_Puertorriqueño,351
Villalba,1980,Partido_Independentista_Puertorriqueño,237
Yabucoa,1980,Partido_Independentista_Puertorriqueño,638
Yauco,1980,Partido_Independentista_Puertorriqueño,976
Adjuntas,1984,Partido_Independentista_Puertorriqueño,201
Aguada,1984,Partido_Independentista_Puertorriqueño,567
Aguadilla,1984,Partido_Independentista_Puertorriqueño,742
Aguas Buenas,1984,Partido_Independentista_Puertorriqueño,614
Aibonito,1984,Partido_Independentista_Puertorriqueño,440
Añasco,1984,Partido_Independentista_Puertorriqueño,215
Arecibo,1984,Partido_Independentista_Puertorriqueño,1287
Arroyo,1984,Partido_Independentista_Puertorriqueño,476
Barceloneta,1984,Partido_Independentista_Puertorriqueño,238
Barranquitas,1984,Partido_Independentista_Puertorriqueño,547
Bayamón,1984,Partido_Independentista_Puertorriqueño,4521
Cabo Rojo,1984,Partido_Independentista_Puertorriqueño,1217
Caguas,1984,Partido_Independentista_Puertorriqueño,2718
Camuy,1984,Partido_Independentista_Puertorriqueño,299
Canóvanas,1984,Partido_Independentista_Puertorriqueño,602
Carolina,1984,Partido_Independentista_Puertorriqueño,3331
Cataño,1984,Partido_Independentista_Puertorriqueño,538
Cayey,1984,Partido_Independentista_Puertorriqueño,764
Ceiba,1984,Partido_Independentista_Puertorriqueño,131
Ciales,1984,Partido_Independentista_Puertorriqueño,212
Cidra,1984,Partido_Independentista_Puertorriqueño,772
Coamo,1984,Partido_Independentista_Puertorriqueño,366
Comerío,1984,Partido_Independentista_Puertorriqueño,365
Corozal,1984,Partido_Independentista_Puertorriqueño,441
Culebra,1984,Partido_Independentista_Puertorriqueño,43
Dorado,1984,Partido_Independentista_Puertorriqueño,609
Fajardo,1984,Partido_Independentista_Puertorriqueño,477
Florida,1984,Partido_Independentista_Puertorriqueño,258
Guánica,1984,Partido_Independentista_Puertorriqueño,403
Guayama,1984,Partido_Independentista_Puertorriqueño,644
Guayanilla,1984,Partido_Independentista_Puertorriqueño,624
Guaynabo,1984,Partido_Independentista_Puertorriqueño,1624
Gurabo,1984,Partido_Independentista_Puertorriqueño,319
Hatillo,1984,Partido_Independentista_Puertorriqueño,343
Hormigueros,1984,Partido_Independentista_Puertorriqueño,291
Humacao,1984,Partido_Independentista_Puertorriqueño,829
Isabela,1984,Partido_Independentista_Puertorriqueño,608
Jayuya,1984,Partido_Independentista_Puertorriqueño,289
Juana Díaz,1984,Partido_Independentista_Puertorriqueño,453
Juncos,1984,Partido_Independentista_Puertorriqueño,390
Lajas,1984,Partido_Independentista_Puertorriqueño,232
Lares,1984,Partido_Independentista_Puertorriqueño,531
Las Marías,1984,Partido_Independentista_Puertorriqueño,122
Las Piedras,1984,Partido_Independentista_Puertorriqueño,224
Loíza,1984,Partido_Independentista_Puertorriqueño,269
Luquillo,1984,Partido_Independentista_Puertorriqueño,224
Manatí,1984,Partido_Independentista_Puertorriqueño,594
Maricao,1984,Partido_Independentista_Puertorriqueño,47
Maunabo,1984,Partido_Independentista_Puertorriqueño,343
Mayagüez,1984,Partido_Independentista_Puertorriqueño,1792
Moca,1984,Partido_Independentista_Puertorriqueño,302
Morovis,1984,Partido_Independentista_Puertorriqueño,284
Naguabo,1984,Partido_Independentista_Puertorriqueño,156
Naranjito,1984,Partido_Independentista_Puertorriqueño,463
Orocovis,1984,Partido_Independentista_Puertorriqueño,245
Patillas,1984,Partido_Independentista_Puertorriqueño,387
Peñuelas,1984,Partido_Independentista_Puertorriqueño,606
Ponce,1984,Partido_Independentista_Puertorriqueño,3401
Quebradillas,1984,Partido_Independentista_Puertorriqueño,367
Rincón,1984,Partido_Independentista_Puertorriqueño,109
Río Grande,1984,Partido_Independentista_Puertorriqueño,606
Sabana Grande,1984,Partido_Independentista_Puertorriqueño,238
Salinas,1984,Partido_Independentista_Puertorriqueño,336
San Germán,1984,Partido_Independentista_Puertorriqueño,499
San Juan,1984,Partido_Independentista_Puertorriqueño,10202
San Lorenzo,1984,Partido_Independentista_Puertorriqueño,444
San Sebastián,1984,Partido_Independentista_Puertorriqueño,996
Santa Isabel,1984,Partido_Independentista_Puertorriqueño,295
Toa Alta,1984,Partido_Independentista_Puertorriqueño,624
Toa Baja,1984,Partido_Independentista_Puertorriqueño,1641
Trujillo Alto,1984,Partido_Independentista_Puertorriqueño,1284
Utuado,1984,Partido_Independentista_Puertorriqueño,466
Vega Alta,1984,Partido_Independentista_Puertorriqueño,527
Vega Baja,1984,Partido_Independentista_Puertorriqueño,939
Vieques,1984,Partido_Independentista_Puertorriqueño,282
Villalba,1984,Partido_Independentista_Puertorriqueño,210
Yabucoa,1984,Partido_Independentista_Puertorriqueño,494
Yauco,1984,Partido_Independentista_Puertorriqueño,723
Adjuntas,1988,Partido_Independentista_Puertorriqueño,276
Aguada,1988,Partido_Independentista_Puertorriqueño,846
Aguadilla,1988,Partido_Independentista_Puertorriqueño,1201
Aguas Buenas,1988,Partido_Independentista_Puertorriqueño,863
Aibonito,1988,Partido_Independentista_Puertorriqueño,858
Añasco,1988,Partido_Independentista_Puertorriqueño,377
Arecibo,1988,Partido_Independentista_Puertorriqueño,2012
Arroyo,1988,Partido_Independentista_Puertorriqueño,565
Barceloneta,1988,Partido_Independentista_Puertorriqueño,406
Barranquitas,1988,Partido_Independentista_Puertorriqueño,695
Bayamón,1988,Partido_Independentista_Puertorriqueño,6983
Cabo Rojo,1988,Partido_Independentista_Puertorriqueño,2436
Caguas,1988,Partido_Independentista_Puertorriqueño,4921
Camuy,1988,Partido_Independentista_Puertorriqueño,475
Canóvanas,1988,Partido_Independentista_Puertorriqueño,939
Carolina,1988,Partido_Independentista_Puertorriqueño,5740
Cataño,1988,Partido_Independentista_Puertorriqueño,885
Cayey,1988,Partido_Independentista_Puertorriqueño,1616
Ceiba,1988,Partido_Independentista_Puertorriqueño,274
Ciales,1988,Partido_Independentista_Puertorriqueño,273
Cidra,1988,Partido_Independentista_Puertorriqueño,1157
Coamo,1988,Partido_Independentista_Puertorriqueño,617
Comerío,1988,Partido_Independentista_Puertorriqueño,498
Corozal,1988,Partido_Independentista_Puertorriqueño,642
Culebra,1988,Partido_Independentista_Puertorriqueño,52
Dorado,1988,Partido_Independentista_Puertorriqueño,989
Fajardo,1988,Partido_Independentista_Puertorriqueño,1054
Florida,1988,Partido_Independentista_Puertorriqueño,238
Guánica,1988,Partido_Independentista_Puertorriqueño,630
Guayama,1988,Partido_Independentista_Puertorriqueño,1126
Guayanilla,1988,Partido_Independentista_Puertorriqueño,842
Guaynabo,1988,Partido_Independentista_Puertorriqueño,2691
Gurabo,1988,Partido_Independentista_Puertorriqueño,632
Hatillo,1988,Partido_Independentista_Puertorriqueño,522
Hormigueros,1988,Partido_Independentista_Puertorriqueño,579
Humacao,1988,Partido_Independentista_Puertorriqueño,1465
Isabela,1988,Partido_Independentista_Puertorriqueño,928
Jayuya,1988,Partido_Independentista_Puertorriqueño,334
Juana Díaz,1988,Partido_Independentista_Puertorriqueño,708
Juncos,1988,Partido_Independentista_Puertorriqueño,625
Lajas,1988,Partido_Independentista_Puertorriqueño,697
Lares,1988,Partido_Independentista_Puertorriqueño,767
Las Marías,1988,Partido_Independentista_Puertorriqueño,182
Las Piedras,1988,Partido_Independentista_Puertorriqueño,450
Loíza,1988,Partido_Independentista_Puertorriqueño,544
Luquillo,1988,Partido_Independentista_Puertorriqueño,477
Manatí,1988,Partido_Independentista_Puertorriqueño,955
Maricao,1988,Partido_Independentista_Puertorriqueño,81
Maunabo,1988,Partido_Independentista_Puertorriqueño,442
Mayagüez,1988,Partido_Independentista_Puertorriqueño,3504
Moca,1988,Partido_Independentista_Puertorriqueño,476
Morovis,1988,Partido_Independentista_Puertorriqueño,369
Naguabo,1988,Partido_Independentista_Puertorriqueño,361
Naranjito,1988,Partido_Independentista_Puertorriqueño,665
Orocovis,1988,Partido_Independentista_Puertorriqueño,308
Patillas,1988,Partido_Independentista_Puertorriqueño,583
Peñuelas,1988,Partido_Independentista_Puertorriqueño,867
Ponce,1988,Partido_Independentista_Puertorriqueño,5405
Quebradillas,1988,Partido_Independentista_Puertorriqueño,537
Rincón,1988,Partido_Independentista_Puertorriqueño,199
Río Grande,1988,Partido_Independentista_Puertorriqueño,1033
Sabana Grande,1988,Partido_Independentista_Puertorriqueño,493
Salinas,1988,Partido_Independentista_Puertorriqueño,545
San Germán,1988,Partido_Independentista_Puertorriqueño,1192
San Juan,1988,Partido_Independentista_Puertorriqueño,14899
San Lorenzo,1988,Partido_Independentista_Puertorriqueño,729
San Sebastián,1988,Partido_Independentista_Puertorriqueño,1395
Santa Isabel,1988,Partido_Independentista_Puertorriqueño,414
Toa Alta,1988,Partido_Independentista_Puertorriqueño,1038
Toa Baja,1988,Partido_Independentista_Puertorriqueño,2787
Trujillo Alto,1988,Partido_Independentista_Puertorriqueño,2174
Utuado,1988,Partido_Independentista_Puertorriqueño,651
Vega Alta,1988,Partido_Independentista_Puertorriqueño,862
Vega Baja,1988,Partido_Independentista_Puertorriqueño,1393
Vieques,1988,Partido_Independentista_Puertorriqueño,371
Villalba,1988,Partido_Independentista_Puertorriqueño,296
Yabucoa,1988,Partido_Independentista_Puertorriqueño,830
